id,category,subcategory,question,correct_answer,difficulty,model,status,extracted,rel_error
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,OpenAI_OSS_20B_OR,partial,0.5,0.223
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,Owl_Alpha,correct,0.7,0.023
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,Free_Router,correct,0.8,0.077
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,Groq_Compound,error,,
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,Groq_Compound_Mini,error,,
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,Allam_2_7B,partial,0.9,0.177
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,Hard,OSS_Safeguard_20B,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,LLaMA_3_3_70B,correct,3.2,0.0419
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,LLaMA_3_1_8B,correct,3.5,0.0479
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,LLaMA_4_Scout_17B,partial,3.7,0.1078
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Qwen3_32B,hallucinated,2023.0,604.6886
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,OpenAI_OSS_20B,refusal,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,NVIDIA_Nemotron_120B,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,OpenAI_OSS_120B,correct,3.6,0.0778
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Gemma_4_31B,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,MiniMax_M2_5,correct,3.4,0.018
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Baidu_CoBuddy,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,LiquidAI_Instruct,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,OpenAI_OSS_20B_OR,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Owl_Alpha,partial,3.0,0.1018
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Free_Router,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Groq_Compound,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Groq_Compound_Mini,error,,
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,Allam_2_7B,hallucinated,1.1,0.6707
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,Medium,OSS_Safeguard_20B,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,LLaMA_3_3_70B,correct,3.2,0.0419
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,LLaMA_3_1_8B,partial,3.85,0.1527
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,LLaMA_4_Scout_17B,partial,3.7,0.1078
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Qwen3_32B,hallucinated,2023.0,604.6886
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,OpenAI_OSS_20B,refusal,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,NVIDIA_Nemotron_120B,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,OpenAI_OSS_120B,correct,3.6,0.0778
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Gemma_4_31B,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,MiniMax_M2_5,partial,2.97,0.1108
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Baidu_CoBuddy,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,LiquidAI_Instruct,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,OpenAI_OSS_20B_OR,correct,3.5,0.0479
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Owl_Alpha,correct,3.3,0.012
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Free_Router,correct,3.6,0.0778
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Groq_Compound,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Groq_Compound_Mini,error,,
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,Allam_2_7B,hallucinated,1.19,0.6437
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,Medium,OSS_Safeguard_20B,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,LLaMA_3_3_70B,partial,4.2,0.2575
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,LLaMA_3_1_8B,correct,3.3,0.012
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,LLaMA_4_Scout_17B,correct,3.6,0.0778
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Qwen3_32B,hallucinated,2023.0,604.6886
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,OpenAI_OSS_20B,refusal,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,NVIDIA_Nemotron_120B,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,OpenAI_OSS_120B,correct,3.6,0.0778
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Gemma_4_31B,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,MiniMax_M2_5,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Baidu_CoBuddy,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,LiquidAI_Instruct,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,OpenAI_OSS_20B_OR,correct,3.5,0.0479
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Owl_Alpha,hallucinated,1.26,0.6228
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Free_Router,correct,3.3,0.012
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Groq_Compound,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Groq_Compound_Mini,error,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,Allam_2_7B,refusal,,
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,Hard,OSS_Safeguard_20B,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,LLaMA_3_3_70B,correct,17.1,0.0246
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,LLaMA_3_1_8B,correct,17.1,0.0246
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,LLaMA_4_Scout_17B,correct,17.7,0.0605
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Qwen3_32B,hallucinated,2023.0,120.2103
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,OpenAI_OSS_20B,refusal,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,NVIDIA_Nemotron_120B,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,OpenAI_OSS_120B,correct,17.0,0.0186
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Gemma_4_31B,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,MiniMax_M2_5,correct,16.6,0.0054
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Baidu_CoBuddy,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,LiquidAI_Instruct,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,OpenAI_OSS_20B_OR,partial,18.5,0.1084
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Owl_Alpha,correct,17.8,0.0665
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Free_Router,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Groq_Compound,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Groq_Compound_Mini,error,,
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,Allam_2_7B,correct,17.7,0.0605
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,Medium,OSS_Safeguard_20B,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,LLaMA_3_3_70B,correct,17.1,0.0246
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,LLaMA_3_1_8B,correct,17.1,0.0246
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,LLaMA_4_Scout_17B,correct,17.3,0.0365
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Qwen3_32B,hallucinated,2023.0,120.2103
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,OpenAI_OSS_20B,refusal,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,NVIDIA_Nemotron_120B,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,OpenAI_OSS_120B,correct,17.0,0.0186
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Gemma_4_31B,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,MiniMax_M2_5,correct,16.6,0.0054
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Baidu_CoBuddy,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,LiquidAI_Instruct,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,OpenAI_OSS_20B_OR,partial,18.5,0.1084
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Owl_Alpha,correct,17.8,0.0665
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Free_Router,correct,16.6,0.0054
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Groq_Compound,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Groq_Compound_Mini,error,,
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,Allam_2_7B,correct,17.7,0.0605
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,Medium,OSS_Safeguard_20B,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,LLaMA_3_3_70B,correct,199.0,0.0642
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,LLaMA_3_1_8B,partial,247.0,0.3209
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,LLaMA_4_Scout_17B,partial,217.0,0.1604
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Qwen3_32B,hallucinated,2024.0,9.8235
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,OpenAI_OSS_20B,refusal,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,NVIDIA_Nemotron_120B,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,OpenAI_OSS_120B,correct,193.0,0.0321
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Gemma_4_31B,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,MiniMax_M2_5,correct,199.0,0.0642
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Baidu_CoBuddy,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,LiquidAI_Instruct,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,OpenAI_OSS_20B_OR,partial,210.0,0.123
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Owl_Alpha,partial,210.0,0.123
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Free_Router,correct,199.0,0.0642
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Groq_Compound,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Groq_Compound_Mini,error,,
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,Allam_2_7B,correct,202.0,0.0802
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,Hard,OSS_Safeguard_20B,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,LLaMA_3_3_70B,partial,217.0,0.1604
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,LLaMA_3_1_8B,partial,122.0,0.3476
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,LLaMA_4_Scout_17B,partial,217.0,0.1604
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Qwen3_32B,hallucinated,2024.0,9.8235
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,OpenAI_OSS_20B,refusal,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,NVIDIA_Nemotron_120B,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,OpenAI_OSS_120B,correct,193.0,0.0321
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Gemma_4_31B,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,MiniMax_M2_5,correct,199.0,0.0642
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Baidu_CoBuddy,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,LiquidAI_Instruct,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,OpenAI_OSS_20B_OR,partial,210.0,0.123
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Owl_Alpha,correct,176.0,0.0588
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Free_Router,correct,193.0,0.0321
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Groq_Compound,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Groq_Compound_Mini,error,,
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,Allam_2_7B,hallucinated,27.0,0.8556
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,Hard,OSS_Safeguard_20B,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,LLaMA_3_3_70B,partial,209.0,0.1176
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,LLaMA_3_1_8B,refusal,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,LLaMA_4_Scout_17B,partial,277.0,0.4813
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Qwen3_32B,hallucinated,2024.0,9.8235
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,OpenAI_OSS_20B,refusal,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,NVIDIA_Nemotron_120B,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,OpenAI_OSS_120B,correct,193.0,0.0321
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Gemma_4_31B,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,MiniMax_M2_5,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Baidu_CoBuddy,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,LiquidAI_Instruct,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,OpenAI_OSS_20B_OR,partial,140.0,0.2513
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Owl_Alpha,partial,230.0,0.2299
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Free_Router,correct,199.0,0.0642
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Groq_Compound,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Groq_Compound_Mini,error,,
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,Allam_2_7B,correct,170.0,0.0909
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,Hard,OSS_Safeguard_20B,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,LLaMA_3_3_70B,correct,93.0,0.0412
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,LLaMA_3_1_8B,correct,94.0,0.0309
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,LLaMA_4_Scout_17B,correct,90.0,0.0722
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Qwen3_32B,hallucinated,2024.0,19.866
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,OpenAI_OSS_20B,refusal,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,NVIDIA_Nemotron_120B,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,OpenAI_OSS_120B,correct,88.0,0.0928
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Gemma_4_31B,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,MiniMax_M2_5,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Baidu_CoBuddy,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,LiquidAI_Instruct,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,OpenAI_OSS_20B_OR,partial,85.0,0.1237
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Owl_Alpha,correct,89.0,0.0825
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Free_Router,correct,89.0,0.0825
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Groq_Compound,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Groq_Compound_Mini,error,,
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,Allam_2_7B,partial,81.0,0.1649
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,Medium,OSS_Safeguard_20B,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,LLaMA_3_3_70B,correct,94.0,0.0309
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,LLaMA_3_1_8B,partial,73.0,0.2474
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,LLaMA_4_Scout_17B,partial,86.0,0.1134
